session_id,athlete_id,frame_num,sport,hip_angle_l,hip_angle_r,knee_angle_l,knee_angle_r,shoulder_angle_l,shoulder_angle_r,elbow_angle_l,elbow_angle_r,ankle_dorsiflexion_l,ankle_dorsiflexion_r,trunk_lean,spine_deviation,shoulder_hip_sep,head_forward_pos,com_height_norm,estimated_jump_height,limb_symmetry_idx,form_score,phase_label,quality_label,feedback_tag,sequence_id
SES_CRI_GOO_0017,athlete_65,2146,cricket_bat,126.04,126.98,141.95,140.44,85.48,99.66,161.57,157.33,86.63,87.88,28.56,1.17,24.6,4.25,0.43,0,0.775,82.5,takeoff,good,"Good depth, push harder through the heels.",71
SES_CRI_POO_0019,athlete_25,2283,cricket_bat,159.71,165.0,160.04,164.66,135.31,122.65,170.58,166.46,78.49,78.82,45.75,4.06,24.64,1.83,0.39,0,0.601,35.7,setup,poor,Critical form deviation.,76
SES_JAV_AVE_0014,athlete_66,1785,javelin,126.71,130.51,166.96,162.55,145.64,142.6,142.62,144.52,82.53,71.24,57.04,1.12,29.98,1.94,0.39,0,0.663,57.1,takeoff,average,Control trunk lean.,59
SES_JAV_GOO_0013,athlete_67,1622,javelin,94.88,102.13,162.92,154.07,151.41,155.2,147.88,144.91,94.26,75.21,50.66,2.8,33.22,3.51,0.54,0,0.701,81.4,setup,good,Extend hips fully.,54
SES_VER_ELI_0000,athlete_49,47,vertical_jump,89.58,97.4,87.73,93.4,62.71,53.99,133.55,125.6,92.31,82.78,10.99,4.68,33.72,-0.49,0.5,65.6,0.914,93.7,takeoff,elite,Elite biomechanics detected.,1
SES_SPR_POO_0011,athlete_55,1358,sprint,96.99,87.99,135.49,142.21,97.61,103.88,131.6,139.4,108.44,94.72,45.52,1.53,22.2,7.52,0.52,0,0.677,29.7,setup,poor,LOWER HIPS!,45
SES_CRI_AVE_0018,athlete_33,2233,cricket_bat,144.36,146.6,155.38,156.81,98.69,107.29,175.0,162.33,93.72,79.98,37.41,0.2,16.78,4.95,0.41,0,0.713,62.5,descent,average,Activate core more.,74
SES_VER_GOO_0001,athlete_46,122,vertical_jump,108.75,101.32,100.19,106.57,55.84,75.82,141.31,131.87,84.56,96.47,10.68,2.67,21.85,4.22,0.41,47.7,0.84,77.8,setup,good,Extend hips fully.,4
SES_VER_AVE_0002,athlete_13,330,vertical_jump,99.83,109.78,132.06,119.5,68.26,76.45,113.21,131.66,82.36,89.66,38.1,1.86,26.22,-0.99,0.57,41.1,0.744,65.5,setup,average,Lower your hips.,11
SES_JAV_ELI_0012,athlete_39,1486,javelin,99.41,100.98,151.85,145.69,172.65,159.35,127.91,124.61,88.85,87.38,30.26,3.11,36.26,1.08,0.56,0,0.763,93.8,takeoff,elite,Great form! Maintain position.,49
SES_CRI_POO_0019,athlete_38,2324,cricket_bat,158.38,156.75,156.89,173.62,117.3,129.37,155.0,170.58,74.18,80.22,48.64,1.56,20.79,1.4,0.53,0,0.585,30.8,descent,poor,Work on symmetry.,77
SES_JAV_AVE_0014,athlete_60,1722,javelin,133.51,133.77,162.86,164.67,137.85,146.35,140.33,161.54,74.9,83.84,51.83,3.8,21.97,3.08,0.59,0,0.676,65.7,descent,average,Activate core more.,57
SES_JAV_ELI_0012,athlete_68,1532,javelin,93.64,103.14,147.32,141.73,168.79,169.45,138.21,140.12,93.29,89.0,37.2,2.6,37.36,-1.48,0.52,0,0.738,93.6,setup,elite,Great form! Maintain position.,51
SES_CRI_POO_0019,athlete_62,2351,cricket_bat,171.79,167.21,152.02,151.58,112.04,122.72,174.92,165.59,77.45,75.34,54.03,1.68,42.82,-3.36,0.41,0,0.611,32.3,descent,poor,Work on symmetry.,78
SES_VER_POO_0003,athlete_61,387,vertical_jump,132.74,140.7,130.19,130.03,96.78,89.02,138.68,143.5,64.31,67.52,38.73,0.87,26.15,-1.22,0.45,17.9,0.682,38.8,landing,poor,Critical form deviation.,12
SES_SNA_GOO_0005,athlete_28,675,snatch,95.18,92.65,100.14,109.77,55.97,53.85,164.8,170.0,90.36,88.25,33.3,1.08,29.28,4.84,0.57,0,0.863,84.5,takeoff,good,"Good depth, push harder through the heels.",22
SES_SPR_ELI_0008,athlete_13,974,sprint,38.74,52.23,92.99,99.99,86.54,77.36,98.08,91.19,76.44,73.89,13.02,2.45,40.04,4.42,0.44,0,0.773,93.3,descent,elite,Great form! Maintain position.,32
SES_VER_ELI_0000,athlete_79,93,vertical_jump,96.92,89.22,92.25,98.95,61.27,53.52,125.51,119.83,91.38,90.51,8.78,0.86,31.29,1.49,0.51,63.6,0.914,90.8,setup,elite,Hold this form.,3
SES_JAV_ELI_0012,athlete_53,1524,javelin,109.46,104.86,156.74,148.91,175.25,168.92,132.82,120.94,81.97,84.11,39.1,0.72,20.53,-0.49,0.53,0,0.752,93.6,flight,elite,Great form! Maintain position.,50
SES_VER_AVE_0002,athlete_29,328,vertical_jump,120.21,121.43,111.79,123.32,99.42,86.94,139.79,125.62,77.68,64.85,28.95,0.52,14.14,-2.09,0.44,42.1,0.766,70.1,landing,average,Activate core more.,10
SES_SNA_POO_0007,athlete_54,865,snatch,126.51,127.41,152.11,144.0,75.16,77.83,143.86,142.89,74.95,69.65,54.6,3.09,29.02,3.78,0.43,0,0.702,41.9,landing,poor,Work on symmetry.,28
SES_SNA_POO_0007,athlete_79,891,snatch,137.9,126.06,146.68,137.45,83.48,71.01,159.9,145.37,69.74,74.81,36.66,1.83,32.0,4.97,0.38,0,0.675,42.3,flight,poor,Critical form deviation.,29
SES_CRI_GOO_0017,athlete_15,2121,cricket_bat,113.41,126.36,152.8,150.39,101.53,103.83,158.88,160.07,88.01,89.05,33.2,0.97,12.01,-2.16,0.36,0,0.741,83.6,takeoff,good,Slight asymmetry detected.,70
SES_JAV_POO_0015,athlete_04,1919,javelin,149.83,145.91,166.98,173.71,148.14,139.63,159.4,150.15,68.21,72.57,64.86,1.91,22.23,2.77,0.47,0,0.58,26.6,flight,poor,Work on symmetry.,63
SES_JAV_POO_0015,athlete_47,1871,javelin,147.24,151.85,159.96,165.89,136.06,125.12,151.68,156.73,82.52,73.2,57.09,4.82,22.78,-0.61,0.3,0,0.579,42.3,descent,poor,Critical form deviation.,62
SES_SNA_POO_0007,athlete_11,905,snatch,130.68,129.67,146.36,159.41,89.49,81.73,139.91,147.81,74.48,73.51,37.25,2.14,29.83,1.47,0.37,0,0.691,44.2,setup,poor,Work on symmetry.,30
SES_VER_GOO_0001,athlete_52,155,vertical_jump,96.14,102.25,104.35,100.78,75.91,64.62,129.8,135.85,84.55,89.2,17.09,4.13,17.4,-1.83,0.55,44.6,0.851,81.1,setup,good,Extend hips fully.,5
SES_SNA_POO_0007,athlete_79,874,snatch,137.13,125.67,139.37,149.84,86.16,99.09,170.0,147.26,77.9,81.95,35.58,1.83,32.0,4.97,0.38,0,0.672,43.8,setup,poor,Critical form deviation.,29
SES_CRI_GOO_0017,athlete_65,2155,cricket_bat,121.82,138.93,161.51,146.25,99.28,100.6,162.75,152.33,83.97,88.78,25.6,1.17,24.6,4.25,0.43,0,0.71,82.8,flight,good,"Good depth, push harder through the heels.",71
SES_SNA_ELI_0004,athlete_35,543,snatch,92.73,92.04,98.03,107.79,40.49,42.39,179.49,174.77,93.47,87.33,20.74,3.24,49.53,0.28,0.53,0,0.918,96.5,setup,elite,Elite biomechanics detected.,18
SES_SPR_ELI_0008,athlete_61,1077,sprint,45.16,48.12,86.14,89.69,79.54,70.57,91.13,94.2,70.3,75.59,8.74,3.43,35.85,2.18,0.64,0,0.868,98.5,takeoff,elite,Hold this form.,35
SES_SNA_AVE_0006,athlete_29,836,snatch,105.12,114.1,124.14,120.22,64.31,63.3,151.13,172.33,83.31,74.31,33.49,1.24,26.33,-0.49,0.41,0,0.785,64.7,landing,average,Control trunk lean.,27
SES_JAV_ELI_0012,athlete_39,1485,javelin,104.41,105.98,147.71,144.82,167.65,162.88,131.81,129.61,83.85,84.54,33.1,3.11,36.26,1.08,0.56,0,0.77,94.3,takeoff,elite,Great form! Maintain position.,49
SES_CRI_AVE_0018,athlete_59,2168,cricket_bat,150.49,145.4,140.55,160.3,112.53,118.51,144.16,159.95,88.87,83.73,36.78,3.51,36.71,4.25,0.4,0,0.668,64.3,descent,average,Activate core more.,72
SES_CRI_GOO_0017,athlete_65,2139,cricket_bat,124.28,117.24,138.34,157.63,100.34,107.21,156.57,157.24,86.79,88.82,27.12,1.17,24.6,4.25,0.43,0,0.721,81.7,descent,good,"Good depth, push harder through the heels.",71
SES_JAV_AVE_0014,athlete_73,1755,javelin,125.31,121.75,161.71,161.87,154.28,144.72,144.53,152.93,76.99,78.51,57.05,2.63,19.34,0.28,0.43,0,0.671,57.9,takeoff,average,Control trunk lean.,58
SES_SNA_AVE_0006,athlete_29,811,snatch,128.09,110.87,133.5,139.43,76.26,57.61,151.77,167.55,79.65,76.32,48.09,1.24,26.33,-0.49,0.41,0,0.766,64.8,setup,average,Control trunk lean.,27
SES_JAV_POO_0015,athlete_28,1844,javelin,159.91,150.46,168.33,175.4,130.58,128.82,158.3,147.62,67.59,68.11,61.4,1.63,30.33,3.74,0.48,0,0.57,31.3,descent,poor,LOWER HIPS!,61
SES_SNA_ELI_0004,athlete_14,595,snatch,83.64,91.39,105.31,96.14,41.02,36.07,178.99,178.47,96.17,88.55,24.94,1.28,40.29,3.03,0.44,0,0.896,95.1,landing,elite,Great form! Maintain position.,19
SES_SNA_POO_0007,athlete_54,844,snatch,130.52,127.29,125.78,146.08,84.8,72.67,120.3,136.89,56.36,81.06,51.39,3.09,29.02,3.78,0.43,0,0.664,43.6,setup,poor,Work on symmetry.,28
SES_SPR_POO_0011,athlete_75,1323,sprint,92.35,85.68,128.0,125.37,141.25,108.32,125.23,115.27,89.62,92.53,28.24,5.1,21.29,-1.57,0.41,0,0.692,44.5,setup,poor,Work on symmetry.,44
SES_VER_GOO_0001,athlete_46,123,vertical_jump,103.75,103.86,105.19,101.57,60.84,77.6,136.31,126.87,89.56,91.47,15.68,2.67,21.85,4.22,0.41,47.7,0.869,77.4,setup,good,Extend hips fully.,4
SES_SPR_GOO_0009,athlete_16,1185,sprint,61.41,56.51,100.36,99.66,95.01,86.59,91.5,85.96,75.64,69.08,24.21,0.62,14.63,2.24,0.49,0,0.824,82.3,descent,good,"Good depth, push harder through the heels.",39
SES_CRI_POO_0019,athlete_48,2388,cricket_bat,161.1,159.6,161.27,156.14,136.53,123.35,174.33,166.64,83.69,76.63,58.93,2.94,17.15,5.67,0.57,0,0.608,49.7,takeoff,poor,Critical form deviation.,79
SES_SNA_GOO_0005,athlete_22,644,snatch,86.8,95.57,114.84,98.05,56.16,62.77,173.26,163.11,85.54,83.46,25.89,1.84,29.67,4.16,0.43,0,0.826,80.0,takeoff,good,Slight asymmetry detected.,21
SES_JAV_POO_0015,athlete_04,1898,javelin,141.31,148.52,160.49,164.26,125.02,124.63,177.57,158.6,67.16,87.89,53.23,1.91,22.23,2.77,0.47,0,0.578,28.2,descent,poor,Work on symmetry.,63
SES_SNA_POO_0007,athlete_11,911,snatch,138.53,125.68,146.77,139.53,89.49,73.17,123.27,157.05,68.3,72.57,37.25,2.14,29.83,1.47,0.37,0,0.677,44.5,descent,poor,Work on symmetry.,30
SES_CRI_ELI_0016,athlete_64,2004,cricket_bat,114.91,121.25,139.44,138.98,84.47,92.3,145.62,138.52,84.84,92.55,14.27,2.29,48.83,2.19,0.45,0,0.802,97.2,flight,elite,Hold this form.,66
SES_JAV_ELI_0012,athlete_53,1505,javelin,105.66,97.22,142.11,150.85,172.99,166.64,132.23,133.15,78.9,80.99,37.7,0.72,20.53,-0.49,0.53,0,0.738,93.3,setup,elite,Great form! Maintain position.,50
SES_VER_POO_0003,athlete_41,392,vertical_jump,128.95,123.51,125.81,133.54,83.14,93.39,137.24,134.1,63.61,74.32,28.52,1.08,32.9,5.5,0.59,9.6,0.669,49.2,setup,poor,Critical form deviation.,13
SES_SNA_ELI_0004,athlete_14,590,snatch,87.14,90.34,98.16,91.14,39.37,37.96,177.27,180,81.17,99.35,18.91,1.28,40.29,3.03,0.44,0,0.918,95.1,flight,elite,Great form! Maintain position.,19
SES_SPR_AVE_0010,athlete_04,1238,sprint,75.52,76.75,126.97,112.4,85.79,101.0,116.97,110.4,84.28,86.72,36.67,2.26,17.05,4.37,0.56,0,0.761,66.3,setup,average,Lower your hips.,41
SES_CRI_POO_0019,athlete_38,2339,cricket_bat,160.52,162.84,178,158.62,137.91,138.1,169.41,173.79,71.82,85.04,46.2,1.56,20.79,1.4,0.53,0,0.583,30.9,flight,poor,Work on symmetry.,77
SES_JAV_ELI_0012,athlete_49,1460,javelin,108.3,104.69,151.56,148.86,160.5,168.25,131.35,125.76,83.09,81.91,39.19,1.47,27.08,1.79,0.39,0,0.765,95.2,takeoff,elite,Great form! Maintain position.,48
SES_JAV_ELI_0012,athlete_53,1513,javelin,101.73,105.02,138.56,145.09,165.19,163.81,116.39,132.57,83.76,76.06,37.84,0.72,20.53,-0.49,0.53,0,0.756,93.2,descent,elite,Great form! Maintain position.,50
SES_SPR_AVE_0010,athlete_32,1211,sprint,76.38,72.84,121.61,115.18,88.34,90.07,105.34,112.25,88.95,81.8,25.71,1.97,20.64,0.35,0.51,0,0.77,60.9,descent,average,Control trunk lean.,40
SES_JAV_GOO_0013,athlete_50,1581,javelin,111.69,120.66,145.85,163.63,158.14,154.91,144.15,137.86,84.06,80.55,51.32,2.9,45.79,3.05,0.55,0,0.679,72.8,takeoff,good,"Good depth, push harder through the heels.",52
SES_VER_ELI_0000,athlete_70,67,vertical_jump,91.32,90.91,96.24,96.65,59.06,63.97,122.88,124.65,88.71,88.95,11.63,0.25,28.33,2.73,0.46,77.0,0.957,91.5,descent,elite,Hold this form.,2
SES_CRI_AVE_0018,athlete_15,2213,cricket_bat,148.37,142.62,164.73,153.38,103.62,110.55,158.09,170.13,84.43,80.03,31.53,0.11,23.44,0.01,0.47,0,0.688,65.3,flight,average,Activate core more.,73
SES_JAV_GOO_0013,athlete_50,1579,javelin,114.51,120.66,145.85,163.63,156.05,163.85,146.34,137.86,89.43,80.55,51.32,2.9,45.79,3.05,0.55,0,0.687,73.5,takeoff,good,"Good depth, push harder through the heels.",52
SES_JAV_AVE_0014,athlete_60,1724,javelin,123.51,133.77,162.44,164.67,137.85,146.35,150.33,161.54,69.81,77.74,41.83,3.8,21.97,3.08,0.59,0,0.651,65.4,descent,average,Activate core more.,57
SES_CRI_ELI_0016,athlete_44,1955,cricket_bat,115.78,121.58,133.88,136.27,81.64,82.72,134.71,143.0,94.14,89.14,17.92,0.49,26.81,2.6,0.45,0,0.8,97.2,setup,elite,Great form! Maintain position.,65
SES_VER_POO_0003,athlete_50,465,vertical_jump,139.19,149.69,139.45,139.62,67.52,89.17,165.47,136.2,59.5,65.55,42.95,0.96,34.75,4.16,0.45,15.6,0.677,34.9,takeoff,poor,Work on symmetry.,15
SES_JAV_ELI_0012,athlete_53,1522,javelin,109.46,107.49,146.74,148.91,176.4,177.3,132.82,130.94,81.34,83.09,35.01,0.72,20.53,-0.49,0.53,0,0.77,93.5,takeoff,elite,Great form! Maintain position.,50
SES_CRI_GOO_0017,athlete_65,2145,cricket_bat,127.71,121.98,143.52,135.44,90.48,104.66,156.57,162.33,85.23,92.88,23.56,1.17,24.6,4.25,0.43,0,0.75,82.1,takeoff,good,"Good depth, push harder through the heels.",71
SES_VER_POO_0003,athlete_41,413,vertical_jump,137.23,134.13,152.34,137.26,87.63,91.7,128.63,164.38,69.83,72.88,40.84,1.08,32.9,5.5,0.59,9.6,0.664,48.8,flight,poor,Critical form deviation.,13
SES_JAV_POO_0015,athlete_10,1801,javelin,170.0,156.46,163.15,173.0,145.88,140.32,126.25,142.2,78.1,69.31,67.46,3.18,27.74,-0.11,0.37,0,0.558,54.5,setup,poor,LOWER HIPS!,60
SES_CRI_AVE_0018,athlete_72,2269,cricket_bat,147.09,135.62,154.36,160.68,110.24,100.82,153.44,174.71,83.22,85.81,33.58,1.09,28.62,1.85,0.4,0,0.684,60.0,takeoff,average,Control trunk lean.,75
SES_JAV_POO_0015,athlete_04,1903,javelin,146.31,143.52,169.12,163.07,120.02,129.63,170.0,173.6,66.83,78.57,49.94,1.91,22.23,2.77,0.47,0,0.584,27.6,descent,poor,Work on symmetry.,63
SES_SPR_GOO_0009,athlete_27,1103,sprint,58.32,60.67,99.98,98.95,76.0,79.34,92.53,96.19,72.53,76.95,20.64,1.98,26.91,2.91,0.54,0,0.835,82.5,takeoff,good,Slight asymmetry detected.,36
SES_VER_ELI_0000,athlete_49,51,vertical_jump,95.85,89.91,87.62,89.84,63.88,60.71,129.34,124.81,86.99,91.39,12.55,4.68,33.72,-0.49,0.5,65.6,0.934,93.6,flight,elite,Elite biomechanics detected.,1
SES_CRI_ELI_0016,athlete_64,1994,cricket_bat,114.36,126.11,135.6,130.87,79.9,85.18,140.73,147.83,88.34,95.04,25.03,2.29,48.83,2.19,0.45,0,0.779,97.6,descent,elite,Hold this form.,66
SES_JAV_ELI_0012,athlete_39,1474,javelin,114.51,112.24,143.88,143.88,170.0,160.39,130.42,132.23,81.09,86.05,36.35,3.11,36.26,1.08,0.56,0,0.774,93.2,setup,elite,Great form! Maintain position.,49
SES_SNA_ELI_0004,athlete_27,523,snatch,93.22,89.14,103.76,93.49,40.04,43.24,175.64,178.26,87.76,91.98,17.56,0,22.75,-0.15,0.55,0,0.907,96.1,takeoff,elite,Hold this form.,17
SES_VER_AVE_0002,athlete_13,337,vertical_jump,109.14,119.79,118.65,121.15,73.26,76.38,132.12,136.66,71.01,74.66,23.1,1.86,26.22,-0.99,0.57,41.1,0.764,65.5,descent,average,Lower your hips.,11
SES_JAV_GOO_0013,athlete_67,1632,javelin,109.91,109.18,166.93,164.51,161.24,152.65,137.58,131.64,79.91,78.21,42.63,2.8,33.22,3.51,0.54,0,0.734,81.8,descent,good,Extend hips fully.,54
SES_JAV_ELI_0012,athlete_53,1503,javelin,105.66,107.22,141.75,142.22,167.53,167.88,132.23,133.15,87.24,78.6,46.5,0.72,20.53,-0.49,0.53,0,0.775,93.8,setup,elite,Great form! Maintain position.,50
SES_SPR_GOO_0009,athlete_08,1150,sprint,61.38,60.07,96.63,106.75,84.44,89.34,103.16,91.46,71.1,79.28,14.73,0,22.24,0.22,0.41,0,0.812,83.7,descent,good,"Good depth, push harder through the heels.",38
SES_CRI_AVE_0018,athlete_59,2184,cricket_bat,155.62,145.47,155.97,158.61,117.26,122.76,152.75,162.56,90.8,80.06,30.29,3.51,36.71,4.25,0.4,0,0.695,63.1,flight,average,Activate core more.,72
SES_SNA_POO_0007,athlete_54,862,snatch,121.51,127.99,157.05,148.97,76.51,82.38,138.86,144.34,69.95,74.65,49.85,3.09,29.02,3.78,0.43,0,0.689,41.9,flight,poor,Work on symmetry.,28
SES_CRI_GOO_0017,athlete_15,2107,cricket_bat,129.72,120.92,140.68,142.81,97.69,97.0,154.59,156.76,93.36,78.83,24.43,0.97,12.01,-2.16,0.36,0,0.755,82.6,setup,good,Slight asymmetry detected.,70
SES_CRI_AVE_0018,athlete_15,2201,cricket_bat,144.03,134.36,144.73,163.55,118.13,112.2,161.31,159.07,88.63,81.8,40.99,0.11,23.44,0.01,0.47,0,0.661,66.7,descent,average,Activate core more.,73
SES_SNA_ELI_0004,athlete_04,507,snatch,89.84,88.18,101.95,90.96,35.78,42.31,174.31,176.01,99.27,89.94,23.08,1.11,30.16,-2.51,0.54,0,0.912,93.0,landing,elite,Elite biomechanics detected.,16
SES_SNA_AVE_0006,athlete_11,805,snatch,104.78,103.91,116.9,118.13,58.97,71.24,170.15,153.48,80.46,87.17,45.03,2.17,24.04,5.39,0.42,0,0.814,61.9,landing,average,Activate core more.,26
SES_SNA_POO_0007,athlete_43,955,snatch,145.42,126.55,154.84,140.83,79.46,89.54,153.97,144.25,71.17,70.84,42.1,3.11,12.22,5.96,0.37,0,0.654,33.5,landing,poor,LOWER HIPS!,31
SES_SNA_AVE_0006,athlete_11,782,snatch,107.1,109.13,114.78,127.69,71.04,70.46,165.72,174.34,85.02,86.22,41.27,2.17,24.04,5.39,0.42,0,0.781,63.0,setup,average,Activate core more.,26
SES_SNA_AVE_0006,athlete_11,809,snatch,103.47,108.06,120.14,118.13,58.97,63.21,170.15,153.48,80.46,77.17,25.03,2.17,24.04,5.39,0.42,0,0.802,63.1,landing,average,Activate core more.,26
SES_SPR_GOO_0009,athlete_27,1094,sprint,63.78,52.45,101.76,103.44,83.15,89.21,98.37,105.16,83.61,67.94,21.44,1.98,26.91,2.91,0.54,0,0.792,82.3,descent,good,Slight asymmetry detected.,36
SES_VER_ELI_0000,athlete_49,45,vertical_jump,88.36,100.34,95.91,91.12,61.34,53.34,143.55,125.6,92.31,82.78,10.99,4.68,33.72,-0.49,0.5,65.6,0.904,94.2,takeoff,elite,Elite biomechanics detected.,1
SES_JAV_POO_0015,athlete_10,1825,javelin,141.03,151.64,178,173.03,128.6,135.98,169.02,163.87,70.01,68.82,53.95,3.18,27.74,-0.11,0.37,0,0.569,53.3,flight,poor,LOWER HIPS!,60
SES_SNA_AVE_0006,athlete_29,837,snatch,110.12,119.1,129.14,115.22,68.42,68.3,154.94,167.33,88.31,79.31,37.66,1.24,26.33,-0.49,0.41,0,0.763,64.7,landing,average,Control trunk lean.,27
SES_VER_GOO_0001,athlete_46,139,vertical_jump,107.73,94.28,98.39,97.49,71.44,70.9,131.87,139.54,84.29,79.45,19.0,2.67,21.85,4.22,0.41,47.7,0.84,77.2,flight,good,Extend hips fully.,4
SES_SPR_ELI_0008,athlete_23,1028,sprint,36.63,52.36,96.57,87.67,73.27,78.69,95.58,89.52,87.49,66.5,11.21,0.7,42.08,0.04,0.55,0,0.744,93.6,setup,elite,Hold this form.,34
SES_SNA_POO_0007,athlete_54,850,snatch,120.52,134.96,133.46,151.68,75.23,86.29,136.11,152.79,76.36,68.83,39.24,3.09,29.02,3.78,0.43,0,0.643,42.0,descent,poor,Work on symmetry.,28
SES_SNA_ELI_0004,athlete_14,583,snatch,92.14,83.81,104.24,97.86,45.33,42.55,180,175.56,92.62,96.64,24.4,1.28,40.29,3.03,0.44,0,0.905,95.3,takeoff,elite,Great form! Maintain position.,19
SES_SPR_AVE_0010,athlete_67,1278,sprint,64.69,68.09,122.51,127.53,90.95,101.63,115.61,114.61,86.38,80.14,37.87,1.85,28.51,1.34,0.4,0,0.772,65.6,descent,average,Lower your hips.,42
SES_CRI_AVE_0018,athlete_33,2225,cricket_bat,154.42,157.34,153.77,161.51,116.98,122.01,175.0,162.33,93.15,85.11,37.41,0.2,16.78,4.95,0.41,0,0.699,62.6,setup,average,Activate core more.,74
SES_VER_ELI_0000,athlete_21,28,vertical_jump,91.25,100.46,101.33,93.93,65.48,59.96,126.89,117.79,88.87,85.89,15.08,3.75,40.25,2.33,0.48,49.9,0.908,93.3,landing,elite,Great form! Maintain position.,0
SES_VER_GOO_0001,athlete_79,217,vertical_jump,93.87,106.72,103.47,94.51,86.49,69.64,135.21,126.45,79.03,82.15,11.05,1.96,23.98,1.93,0.46,37.9,0.813,79.3,descent,good,Slight asymmetry detected.,7
SES_CRI_ELI_0016,athlete_73,1931,cricket_bat,116.74,113.7,128.78,144.21,92.98,88.18,137.33,151.04,85.7,80.64,20.66,1.45,35.74,1.94,0.43,0,0.776,93.1,descent,elite,Hold this form.,64
SES_SNA_POO_0007,athlete_43,939,snatch,134.38,128.96,145.3,146.41,87.34,69.47,144.93,148.53,59.23,70.21,63.35,3.11,12.22,5.96,0.37,0,0.706,32.5,descent,poor,LOWER HIPS!,31
SES_SNA_POO_0007,athlete_43,954,snatch,140.42,121.55,149.84,145.83,84.46,86.63,148.97,149.25,69.45,75.84,47.1,3.11,12.22,5.96,0.37,0,0.672,33.0,landing,poor,LOWER HIPS!,31
SES_VER_GOO_0001,athlete_46,144,vertical_jump,112.73,91.83,100.34,97.17,56.44,71.95,150.91,129.78,80.75,76.38,15.54,2.67,21.85,4.22,0.41,47.7,0.815,76.9,landing,good,Extend hips fully.,4
SES_VER_POO_0003,athlete_41,417,vertical_jump,137.23,142.71,143.56,137.26,107.63,88.13,138.63,160.66,61.32,71.01,40.84,1.08,32.9,5.5,0.59,9.6,0.675,48.1,landing,poor,Critical form deviation.,13
SES_SNA_POO_0007,athlete_54,851,snatch,125.52,138.84,128.46,151.77,70.23,81.29,141.11,147.79,71.36,67.84,44.24,3.09,29.02,3.78,0.43,0,0.634,41.7,descent,poor,Work on symmetry.,28
SES_SPR_POO_0011,athlete_06,1380,sprint,88.33,120.02,136.86,120.2,111.42,86.46,147.9,147.58,85.88,59.81,49.24,0,39.96,5.21,0.45,0,0.604,33.8,setup,poor,Adjust knee alignment.,46
SES_SNA_AVE_0006,athlete_23,762,snatch,117.7,111.64,127.79,127.16,70.85,59.54,165.5,154.31,72.17,91.19,31.9,1.02,17.89,-0.36,0.51,0,0.803,57.7,takeoff,average,Lower your hips.,25
SES_SNA_AVE_0006,athlete_37,723,snatch,80.2,112.28,135.22,139.66,61.45,81.26,161.75,160.46,74.05,88.75,48.42,2.23,18.49,3.17,0.51,0,0.69,68.5,setup,average,Activate core more.,24
SES_CRI_ELI_0016,athlete_76,2036,cricket_bat,125.67,114.54,139.33,134.09,90.58,99.3,147.42,137.18,93.2,96.85,22.6,2.15,51.96,3.27,0.46,0,0.782,95.1,flight,elite,Hold this form.,67
SES_SNA_POO_0007,athlete_79,897,snatch,131.17,128.23,143.23,147.03,73.83,84.22,149.9,135.37,76.17,74.02,55.31,1.83,32.0,4.97,0.38,0,0.705,41.2,landing,poor,Critical form deviation.,29
SES_SNA_ELI_0004,athlete_14,572,snatch,80.75,89.03,89.05,104.39,41.29,49.09,173.23,179.99,82.04,93.24,28.32,1.28,40.29,3.03,0.44,0,0.868,94.8,setup,elite,Great form! Maintain position.,19
SES_JAV_POO_0015,athlete_04,1906,javelin,150.42,143.57,174.12,158.07,133.14,144.63,169.34,168.6,63.21,73.57,44.94,1.91,22.23,2.77,0.47,0,0.559,26.7,takeoff,poor,Work on symmetry.,63
SES_SNA_POO_0007,athlete_43,945,snatch,115.42,123.19,145.66,136.41,73.82,76.74,142.28,150.05,69.23,63.8,44.23,3.11,12.22,5.96,0.37,0,0.681,32.9,takeoff,poor,LOWER HIPS!,31
SES_CRI_GOO_0017,athlete_15,2128,cricket_bat,130.98,127.51,154.57,153.4,99.13,97.08,146.71,149.0,85.37,91.96,29.38,0.97,12.01,-2.16,0.36,0,0.77,84.1,flight,good,Slight asymmetry detected.,70
SES_SNA_GOO_0005,athlete_22,652,snatch,99.57,96.03,114.04,106.47,56.16,57.16,170.11,166.91,80.06,88.3,36.08,1.84,29.67,4.16,0.43,0,0.869,81.2,flight,good,Slight asymmetry detected.,21
SES_JAV_GOO_0013,athlete_67,1639,javelin,110.45,108.88,157.52,159.01,161.37,167.66,139.58,137.46,82.75,89.16,47.63,2.8,33.22,3.51,0.54,0,0.733,82.0,takeoff,good,Extend hips fully.,54
SES_JAV_ELI_0012,athlete_49,1453,javelin,103.08,104.52,146.0,150.91,162.43,175.11,125.89,128.45,85.82,86.97,30.04,1.47,27.08,1.79,0.39,0,0.766,95.4,descent,elite,Great form! Maintain position.,48
SES_CRI_AVE_0018,athlete_59,2182,cricket_bat,145.62,155.47,155.97,168.61,107.26,112.76,162.75,162.56,100.8,79.18,31.54,3.51,36.71,4.25,0.4,0,0.675,63.9,takeoff,average,Activate core more.,72
SES_SNA_GOO_0005,athlete_43,612,snatch,86.32,98.74,112.9,106.07,46.27,42.34,168.06,174.93,83.17,89.07,23.06,0,19.66,0.14,0.6,0,0.839,78.4,takeoff,good,Extend hips fully.,20
